Date,EPU
2017-12-12,72.42334074
2017-12-13,72.42334074
2017-12-14,72.42334074
2017-12-15,72.42334074
2017-12-16,72.42334074
2017-12-17,72.42334074
2017-12-18,72.42334074
2017-12-19,72.42334074
2017-12-20,72.42334074
2017-12-21,72.42334074
2017-12-22,72.42334074
2017-12-23,72.42334074
2017-12-24,72.42334074
2017-12-25,72.42334074
2017-12-26,72.42334074
2017-12-27,72.42334074
2017-12-28,72.42334074
2017-12-29,72.42334074
2017-12-30,72.42334074
2017-12-31,72.42334074
2018-01-01,68.57592323
2018-01-02,68.57592323
2018-01-03,68.57592323
2018-01-04,68.57592323
2018-01-05,68.57592323
2018-01-06,68.57592323
2018-01-07,68.57592323
2018-01-08,68.57592323
2018-01-09,68.57592323
2018-01-10,68.57592323
2018-01-11,68.57592323
2018-01-12,68.57592323
2018-01-13,68.57592323
2018-01-14,68.57592323
2018-01-15,68.57592323
2018-01-16,68.57592323
2018-01-17,68.57592323
2018-01-18,68.57592323
2018-01-19,68.57592323
2018-01-20,68.57592323
2018-01-21,68.57592323
2018-01-22,68.57592323
2018-01-23,68.57592323
2018-01-24,68.57592323
2018-01-25,68.57592323
2018-01-26,68.57592323
2018-01-27,68.57592323
2018-01-28,68.57592323
2018-01-29,68.57592323
2018-01-30,68.57592323
2018-01-31,68.57592323
2018-02-01,38.6005287
2018-02-02,38.6005287
2018-02-03,38.6005287
2018-02-04,38.6005287
2018-02-05,38.6005287
2018-02-06,38.6005287
2018-02-07,38.6005287
2018-02-08,38.6005287
2018-02-09,38.6005287
2018-02-10,38.6005287
2018-02-11,38.6005287
2018-02-12,38.6005287
2018-02-13,38.6005287
2018-02-14,38.6005287
2018-02-15,38.6005287
2018-02-16,38.6005287
2018-02-17,38.6005287
2018-02-18,38.6005287
2018-02-19,38.6005287
2018-02-20,38.6005287
2018-02-21,38.6005287
2018-02-22,38.6005287
2018-02-23,38.6005287
2018-02-24,38.6005287
2018-02-25,38.6005287
2018-02-26,38.6005287
2018-02-27,38.6005287
2018-02-28,38.6005287
2018-03-01,73.89013743
2018-03-02,73.89013743
2018-03-03,73.89013743
2018-03-04,73.89013743
2018-03-05,73.89013743
2018-03-06,73.89013743
2018-03-07,73.89013743
2018-03-08,73.89013743
2018-03-09,73.89013743
2018-03-10,73.89013743
2018-03-11,73.89013743
2018-03-12,73.89013743
2018-03-13,73.89013743
2018-03-14,73.89013743
2018-03-15,73.89013743
2018-03-16,73.89013743
2018-03-17,73.89013743
2018-03-18,73.89013743
2018-03-19,73.89013743
2018-03-20,73.89013743
2018-03-21,73.89013743
2018-03-22,73.89013743
2018-03-23,73.89013743
2018-03-24,73.89013743
2018-03-25,73.89013743
2018-03-26,73.89013743
2018-03-27,73.89013743
2018-03-28,73.89013743
2018-03-29,73.89013743
2018-03-30,73.89013743
2018-03-31,73.89013743
2018-04-01,72.65959105
2018-04-02,72.65959105
2018-04-03,72.65959105
2018-04-04,72.65959105
2018-04-05,72.65959105
2018-04-06,72.65959105
2018-04-07,72.65959105
2018-04-08,72.65959105
2018-04-09,72.65959105
2018-04-10,72.65959105
2018-04-11,72.65959105
2018-04-12,72.65959105
2018-04-13,72.65959105
2018-04-14,72.65959105
2018-04-15,72.65959105
2018-04-16,72.65959105
2018-04-17,72.65959105
2018-04-18,72.65959105
2018-04-19,72.65959105
2018-04-20,72.65959105
2018-04-21,72.65959105
2018-04-22,72.65959105
2018-04-23,72.65959105
2018-04-24,72.65959105
2018-04-25,72.65959105
2018-04-26,72.65959105
2018-04-27,72.65959105
2018-04-28,72.65959105
2018-04-29,72.65959105
2018-04-30,72.65959105
2018-05-01,69.67364752
2018-05-02,69.67364752
2018-05-03,69.67364752
2018-05-04,69.67364752
2018-05-05,69.67364752
2018-05-06,69.67364752
2018-05-07,69.67364752
2018-05-08,69.67364752
2018-05-09,69.67364752
2018-05-10,69.67364752
2018-05-11,69.67364752
2018-05-12,69.67364752
2018-05-13,69.67364752
2018-05-14,69.67364752
2018-05-15,69.67364752
2018-05-16,69.67364752
2018-05-17,69.67364752
2018-05-18,69.67364752
2018-05-19,69.67364752
2018-05-20,69.67364752
2018-05-21,69.67364752
2018-05-22,69.67364752
2018-05-23,69.67364752
2018-05-24,69.67364752
2018-05-25,69.67364752
2018-05-26,69.67364752
2018-05-27,69.67364752
2018-05-28,69.67364752
2018-05-29,69.67364752
2018-05-30,69.67364752
2018-05-31,69.67364752
2018-06-01,69.18057644
2018-06-02,69.18057644
2018-06-03,69.18057644
2018-06-04,69.18057644
2018-06-05,69.18057644
2018-06-06,69.18057644
2018-06-07,69.18057644
2018-06-08,69.18057644
2018-06-09,69.18057644
2018-06-10,69.18057644
2018-06-11,69.18057644
2018-06-12,69.18057644
2018-06-13,69.18057644
2018-06-14,69.18057644
2018-06-15,69.18057644
2018-06-16,69.18057644
2018-06-17,69.18057644
2018-06-18,69.18057644
2018-06-19,69.18057644
2018-06-20,69.18057644
2018-06-21,69.18057644
2018-06-22,69.18057644
2018-06-23,69.18057644
2018-06-24,69.18057644
2018-06-25,69.18057644
2018-06-26,69.18057644
2018-06-27,69.18057644
2018-06-28,69.18057644
2018-06-29,69.18057644
2018-06-30,69.18057644
2018-07-01,69.06175524
2018-07-02,69.06175524
2018-07-03,69.06175524
2018-07-04,69.06175524
2018-07-05,69.06175524
2018-07-06,69.06175524
2018-07-07,69.06175524
2018-07-08,69.06175524
2018-07-09,69.06175524
2018-07-10,69.06175524
2018-07-11,69.06175524
2018-07-12,69.06175524
2018-07-13,69.06175524
2018-07-14,69.06175524
2018-07-15,69.06175524
2018-07-16,69.06175524
2018-07-17,69.06175524
2018-07-18,69.06175524
2018-07-19,69.06175524
2018-07-20,69.06175524
2018-07-21,69.06175524
2018-07-22,69.06175524
2018-07-23,69.06175524
2018-07-24,69.06175524
2018-07-25,69.06175524
2018-07-26,69.06175524
2018-07-27,69.06175524
2018-07-28,69.06175524
2018-07-29,69.06175524
2018-07-30,69.06175524
2018-07-31,69.06175524
2018-08-01,50.09196244
2018-08-02,50.09196244
2018-08-03,50.09196244
2018-08-04,50.09196244
2018-08-05,50.09196244
2018-08-06,50.09196244
2018-08-07,50.09196244
2018-08-08,50.09196244
2018-08-09,50.09196244
2018-08-10,50.09196244
2018-08-11,50.09196244
2018-08-12,50.09196244
2018-08-13,50.09196244
2018-08-14,50.09196244
2018-08-15,50.09196244
2018-08-16,50.09196244
2018-08-17,50.09196244
2018-08-18,50.09196244
2018-08-19,50.09196244
2018-08-20,50.09196244
2018-08-21,50.09196244
2018-08-22,50.09196244
2018-08-23,50.09196244
2018-08-24,50.09196244
2018-08-25,50.09196244
2018-08-26,50.09196244
2018-08-27,50.09196244
2018-08-28,50.09196244
2018-08-29,50.09196244
2018-08-30,50.09196244
2018-08-31,50.09196244
2018-09-01,67.42278162
2018-09-02,67.42278162
2018-09-03,67.42278162
2018-09-04,67.42278162
2018-09-05,67.42278162
2018-09-06,67.42278162
2018-09-07,67.42278162
2018-09-08,67.42278162
2018-09-09,67.42278162
2018-09-10,67.42278162
2018-09-11,67.42278162
2018-09-12,67.42278162
2018-09-13,67.42278162
2018-09-14,67.42278162
2018-09-15,67.42278162
2018-09-16,67.42278162
2018-09-17,67.42278162
2018-09-18,67.42278162
2018-09-19,67.42278162
2018-09-20,67.42278162
2018-09-21,67.42278162
2018-09-22,67.42278162
2018-09-23,67.42278162
2018-09-24,67.42278162
2018-09-25,67.42278162
2018-09-26,67.42278162
2018-09-27,67.42278162
2018-09-28,67.42278162
2018-09-29,67.42278162
2018-09-30,67.42278162
2018-10-01,81.45959374
2018-10-02,81.45959374
2018-10-03,81.45959374
2018-10-04,81.45959374
2018-10-05,81.45959374
2018-10-06,81.45959374
2018-10-07,81.45959374
2018-10-08,81.45959374
2018-10-09,81.45959374
2018-10-10,81.45959374
2018-10-11,81.45959374
2018-10-12,81.45959374
2018-10-13,81.45959374
2018-10-14,81.45959374
2018-10-15,81.45959374
2018-10-16,81.45959374
2018-10-17,81.45959374
2018-10-18,81.45959374
2018-10-19,81.45959374
2018-10-20,81.45959374
2018-10-21,81.45959374
2018-10-22,81.45959374
2018-10-23,81.45959374
2018-10-24,81.45959374
2018-10-25,81.45959374
2018-10-26,81.45959374
2018-10-27,81.45959374
2018-10-28,81.45959374
2018-10-29,81.45959374
2018-10-30,81.45959374
2018-10-31,81.45959374
2018-11-01,84.73691003
2018-11-02,84.73691003
2018-11-03,84.73691003
2018-11-04,84.73691003
2018-11-05,84.73691003
2018-11-06,84.73691003
2018-11-07,84.73691003
2018-11-08,84.73691003
2018-11-09,84.73691003
2018-11-10,84.73691003
2018-11-11,84.73691003
2018-11-12,84.73691003
2018-11-13,84.73691003
2018-11-14,84.73691003
2018-11-15,84.73691003
2018-11-16,84.73691003
2018-11-17,84.73691003
2018-11-18,84.73691003
2018-11-19,84.73691003
2018-11-20,84.73691003
2018-11-21,84.73691003
2018-11-22,84.73691003
2018-11-23,84.73691003
2018-11-24,84.73691003
2018-11-25,84.73691003
2018-11-26,84.73691003
2018-11-27,84.73691003
2018-11-28,84.73691003
2018-11-29,84.73691003
2018-11-30,84.73691003
2018-12-01,80.91830054
2018-12-02,80.91830054
2018-12-03,80.91830054
2018-12-04,80.91830054
2018-12-05,80.91830054
2018-12-06,80.91830054
2018-12-07,80.91830054
2018-12-08,80.91830054
2018-12-09,80.91830054
2018-12-10,80.91830054
2018-12-11,80.91830054
2018-12-12,80.91830054
2018-12-13,80.91830054
2018-12-14,80.91830054
2018-12-15,80.91830054
2018-12-16,80.91830054
2018-12-17,80.91830054
2018-12-18,80.91830054
2018-12-19,80.91830054
2018-12-20,80.91830054
2018-12-21,80.91830054
2018-12-22,80.91830054
2018-12-23,80.91830054
2018-12-24,80.91830054
2018-12-25,80.91830054
2018-12-26,80.91830054
2018-12-27,80.91830054
2018-12-28,80.91830054
2018-12-29,80.91830054
2018-12-30,80.91830054
2018-12-31,80.91830054
2019-01-01,102.3889057
2019-01-02,102.3889057
2019-01-03,102.3889057
2019-01-04,102.3889057
2019-01-05,102.3889057
2019-01-06,102.3889057
2019-01-07,102.3889057
2019-01-08,102.3889057
2019-01-09,102.3889057
2019-01-10,102.3889057
2019-01-11,102.3889057
2019-01-12,102.3889057
2019-01-13,102.3889057
2019-01-14,102.3889057
2019-01-15,102.3889057
2019-01-16,102.3889057
2019-01-17,102.3889057
2019-01-18,102.3889057
2019-01-19,102.3889057
2019-01-20,102.3889057
2019-01-21,102.3889057
2019-01-22,102.3889057
2019-01-23,102.3889057
2019-01-24,102.3889057
2019-01-25,102.3889057
2019-01-26,102.3889057
2019-01-27,102.3889057
2019-01-28,102.3889057
2019-01-29,102.3889057
2019-01-30,102.3889057
2019-01-31,102.3889057
2019-02-01,79.23529344
2019-02-02,79.23529344
2019-02-03,79.23529344
2019-02-04,79.23529344
2019-02-05,79.23529344
2019-02-06,79.23529344
2019-02-07,79.23529344
2019-02-08,79.23529344
2019-02-09,79.23529344
2019-02-10,79.23529344
2019-02-11,79.23529344
2019-02-12,79.23529344
2019-02-13,79.23529344
2019-02-14,79.23529344
2019-02-15,79.23529344
2019-02-16,79.23529344
2019-02-17,79.23529344
2019-02-18,79.23529344
2019-02-19,79.23529344
2019-02-20,79.23529344
2019-02-21,79.23529344
2019-02-22,79.23529344
2019-02-23,79.23529344
2019-02-24,79.23529344
2019-02-25,79.23529344
2019-02-26,79.23529344
2019-02-27,79.23529344
2019-02-28,79.23529344
2019-03-01,56.54273189
2019-03-02,56.54273189
2019-03-03,56.54273189
2019-03-04,56.54273189
2019-03-05,56.54273189
2019-03-06,56.54273189
2019-03-07,56.54273189
2019-03-08,56.54273189
2019-03-09,56.54273189
2019-03-10,56.54273189
2019-03-11,56.54273189
2019-03-12,56.54273189
2019-03-13,56.54273189
2019-03-14,56.54273189
2019-03-15,56.54273189
2019-03-16,56.54273189
2019-03-17,56.54273189
2019-03-18,56.54273189
2019-03-19,56.54273189
2019-03-20,56.54273189
2019-03-21,56.54273189
2019-03-22,56.54273189
2019-03-23,56.54273189
2019-03-24,56.54273189
2019-03-25,56.54273189
2019-03-26,56.54273189
2019-03-27,56.54273189
2019-03-28,56.54273189
2019-03-29,56.54273189
2019-03-30,56.54273189
2019-03-31,56.54273189
2019-04-01,93.27321256
2019-04-02,93.27321256
2019-04-03,93.27321256
2019-04-04,93.27321256
2019-04-05,93.27321256
2019-04-06,93.27321256
2019-04-07,93.27321256
2019-04-08,93.27321256
2019-04-09,93.27321256
2019-04-10,93.27321256
2019-04-11,93.27321256
2019-04-12,93.27321256
2019-04-13,93.27321256
2019-04-14,93.27321256
2019-04-15,93.27321256
2019-04-16,93.27321256
2019-04-17,93.27321256
2019-04-18,93.27321256
2019-04-19,93.27321256
2019-04-20,93.27321256
2019-04-21,93.27321256
2019-04-22,93.27321256
2019-04-23,93.27321256
2019-04-24,93.27321256
2019-04-25,93.27321256
2019-04-26,93.27321256
2019-04-27,93.27321256
2019-04-28,93.27321256
2019-04-29,93.27321256
2019-04-30,93.27321256
2019-05-01,95.00106449
2019-05-02,95.00106449
2019-05-03,95.00106449
2019-05-04,95.00106449
2019-05-05,95.00106449
2019-05-06,95.00106449
2019-05-07,95.00106449
2019-05-08,95.00106449
2019-05-09,95.00106449
2019-05-10,95.00106449
2019-05-11,95.00106449
2019-05-12,95.00106449
2019-05-13,95.00106449
2019-05-14,95.00106449
2019-05-15,95.00106449
2019-05-16,95.00106449
2019-05-17,95.00106449
2019-05-18,95.00106449
2019-05-19,95.00106449
2019-05-20,95.00106449
2019-05-21,95.00106449
2019-05-22,95.00106449
2019-05-23,95.00106449
2019-05-24,95.00106449
2019-05-25,95.00106449
2019-05-26,95.00106449
2019-05-27,95.00106449
2019-05-28,95.00106449
2019-05-29,95.00106449
2019-05-30,95.00106449
2019-05-31,95.00106449
2019-06-01,100.3538635
2019-06-02,100.3538635
2019-06-03,100.3538635
2019-06-04,100.3538635
2019-06-05,100.3538635
2019-06-06,100.3538635
2019-06-07,100.3538635
2019-06-08,100.3538635
2019-06-09,100.3538635
2019-06-10,100.3538635
2019-06-11,100.3538635
2019-06-12,100.3538635
2019-06-13,100.3538635
2019-06-14,100.3538635
2019-06-15,100.3538635
2019-06-16,100.3538635
2019-06-17,100.3538635
2019-06-18,100.3538635
2019-06-19,100.3538635
2019-06-20,100.3538635
2019-06-21,100.3538635
2019-06-22,100.3538635
2019-06-23,100.3538635
2019-06-24,100.3538635
2019-06-25,100.3538635
2019-06-26,100.3538635
2019-06-27,100.3538635
2019-06-28,100.3538635
2019-06-29,100.3538635
2019-06-30,100.3538635
2019-07-01,115.6113242
2019-07-02,115.6113242
2019-07-03,115.6113242
2019-07-04,115.6113242
2019-07-05,115.6113242
2019-07-06,115.6113242
2019-07-07,115.6113242
2019-07-08,115.6113242
2019-07-09,115.6113242
2019-07-10,115.6113242
2019-07-11,115.6113242
2019-07-12,115.6113242
2019-07-13,115.6113242
2019-07-14,115.6113242
2019-07-15,115.6113242
2019-07-16,115.6113242
2019-07-17,115.6113242
2019-07-18,115.6113242
2019-07-19,115.6113242
2019-07-20,115.6113242
2019-07-21,115.6113242
2019-07-22,115.6113242
2019-07-23,115.6113242
2019-07-24,115.6113242
2019-07-25,115.6113242
2019-07-26,115.6113242
2019-07-27,115.6113242
2019-07-28,115.6113242
2019-07-29,115.6113242
2019-07-30,115.6113242
2019-07-31,115.6113242
2019-08-01,74.18084496
2019-08-02,74.18084496
2019-08-03,74.18084496
2019-08-04,74.18084496
2019-08-05,74.18084496
2019-08-06,74.18084496
2019-08-07,74.18084496
2019-08-08,74.18084496
2019-08-09,74.18084496
2019-08-10,74.18084496
2019-08-11,74.18084496
2019-08-12,74.18084496
2019-08-13,74.18084496
2019-08-14,74.18084496
2019-08-15,74.18084496
2019-08-16,74.18084496
2019-08-17,74.18084496
2019-08-18,74.18084496
2019-08-19,74.18084496
2019-08-20,74.18084496
2019-08-21,74.18084496
2019-08-22,74.18084496
2019-08-23,74.18084496
2019-08-24,74.18084496
2019-08-25,74.18084496
2019-08-26,74.18084496
2019-08-27,74.18084496
2019-08-28,74.18084496
2019-08-29,74.18084496
2019-08-30,74.18084496
2019-08-31,74.18084496
2019-09-01,74.20958326
2019-09-02,74.20958326
2019-09-03,74.20958326
2019-09-04,74.20958326
2019-09-05,74.20958326
2019-09-06,74.20958326
2019-09-07,74.20958326
2019-09-08,74.20958326
2019-09-09,74.20958326
2019-09-10,74.20958326
2019-09-11,74.20958326
2019-09-12,74.20958326
2019-09-13,74.20958326
2019-09-14,74.20958326
2019-09-15,74.20958326
2019-09-16,74.20958326
2019-09-17,74.20958326
2019-09-18,74.20958326
2019-09-19,74.20958326
2019-09-20,74.20958326
2019-09-21,74.20958326
2019-09-22,74.20958326
2019-09-23,74.20958326
2019-09-24,74.20958326
2019-09-25,74.20958326
2019-09-26,74.20958326
2019-09-27,74.20958326
2019-09-28,74.20958326
2019-09-29,74.20958326
2019-09-30,74.20958326
2019-10-01,79.84764256
2019-10-02,79.84764256
2019-10-03,79.84764256
2019-10-04,79.84764256
2019-10-05,79.84764256
2019-10-06,79.84764256
2019-10-07,79.84764256
2019-10-08,79.84764256
2019-10-09,79.84764256
2019-10-10,79.84764256
2019-10-11,79.84764256
2019-10-12,79.84764256
2019-10-13,79.84764256
2019-10-14,79.84764256
2019-10-15,79.84764256
2019-10-16,79.84764256
2019-10-17,79.84764256
2019-10-18,79.84764256
2019-10-19,79.84764256
2019-10-20,79.84764256
2019-10-21,79.84764256
2019-10-22,79.84764256
2019-10-23,79.84764256
2019-10-24,79.84764256
2019-10-25,79.84764256
2019-10-26,79.84764256
2019-10-27,79.84764256
2019-10-28,79.84764256
2019-10-29,79.84764256
2019-10-30,79.84764256
2019-10-31,79.84764256
2019-11-01,62.97707137
2019-11-02,62.97707137
2019-11-03,62.97707137
2019-11-04,62.97707137
2019-11-05,62.97707137
2019-11-06,62.97707137
2019-11-07,62.97707137
2019-11-08,62.97707137
2019-11-09,62.97707137
2019-11-10,62.97707137
2019-11-11,62.97707137
2019-11-12,62.97707137
2019-11-13,62.97707137
2019-11-14,62.97707137
2019-11-15,62.97707137
2019-11-16,62.97707137
2019-11-17,62.97707137
2019-11-18,62.97707137
2019-11-19,62.97707137
2019-11-20,62.97707137
2019-11-21,62.97707137
2019-11-22,62.97707137
2019-11-23,62.97707137
2019-11-24,62.97707137
2019-11-25,62.97707137
2019-11-26,62.97707137
2019-11-27,62.97707137
2019-11-28,62.97707137
2019-11-29,62.97707137
2019-11-30,62.97707137
2019-12-01,63.5666325
2019-12-02,63.5666325
2019-12-03,63.5666325
2019-12-04,63.5666325
2019-12-05,63.5666325
2019-12-06,63.5666325
2019-12-07,63.5666325
2019-12-08,63.5666325
2019-12-09,63.5666325
2019-12-10,63.5666325
2019-12-11,63.5666325
2019-12-12,63.5666325
2019-12-13,63.5666325
2019-12-14,63.5666325
2019-12-15,63.5666325
2019-12-16,63.5666325
2019-12-17,63.5666325
2019-12-18,63.5666325
2019-12-19,63.5666325
2019-12-20,63.5666325
2019-12-21,63.5666325
2019-12-22,63.5666325
2019-12-23,63.5666325
2019-12-24,63.5666325
2019-12-25,63.5666325
2019-12-26,63.5666325
2019-12-27,63.5666325
2019-12-28,63.5666325
2019-12-29,63.5666325
2019-12-30,63.5666325
2019-12-31,63.5666325
2020-01-01,67.12191238
2020-01-02,67.12191238
2020-01-03,67.12191238
2020-01-04,67.12191238
2020-01-05,67.12191238
2020-01-06,67.12191238
2020-01-07,67.12191238
2020-01-08,67.12191238
2020-01-09,67.12191238
2020-01-10,67.12191238
2020-01-11,67.12191238
2020-01-12,67.12191238
2020-01-13,67.12191238
2020-01-14,67.12191238
2020-01-15,67.12191238
2020-01-16,67.12191238
2020-01-17,67.12191238
2020-01-18,67.12191238
2020-01-19,67.12191238
2020-01-20,67.12191238
2020-01-21,67.12191238
2020-01-22,67.12191238
2020-01-23,67.12191238
2020-01-24,67.12191238
2020-01-25,67.12191238
2020-01-26,67.12191238
2020-01-27,67.12191238
2020-01-28,67.12191238
2020-01-29,67.12191238
2020-01-30,67.12191238
2020-01-31,67.12191238
2020-02-01,62.61810396
2020-02-02,62.61810396
2020-02-03,62.61810396
2020-02-04,62.61810396
2020-02-05,62.61810396
2020-02-06,62.61810396
2020-02-07,62.61810396
2020-02-08,62.61810396
2020-02-09,62.61810396
2020-02-10,62.61810396
2020-02-11,62.61810396
2020-02-12,62.61810396
2020-02-13,62.61810396
2020-02-14,62.61810396
2020-02-15,62.61810396
2020-02-16,62.61810396
2020-02-17,62.61810396
2020-02-18,62.61810396
2020-02-19,62.61810396
2020-02-20,62.61810396
2020-02-21,62.61810396
2020-02-22,62.61810396
2020-02-23,62.61810396
2020-02-24,62.61810396
2020-02-25,62.61810396
2020-02-26,62.61810396
2020-02-27,62.61810396
2020-02-28,62.61810396
2020-02-29,62.61810396
2020-03-01,108.0742918
2020-03-02,108.0742918
2020-03-03,108.0742918
2020-03-04,108.0742918
2020-03-05,108.0742918
2020-03-06,108.0742918
2020-03-07,108.0742918
2020-03-08,108.0742918
2020-03-09,108.0742918
2020-03-10,108.0742918
2020-03-11,108.0742918
2020-03-12,108.0742918
2020-03-13,108.0742918
2020-03-14,108.0742918
2020-03-15,108.0742918
2020-03-16,108.0742918
2020-03-17,108.0742918
2020-03-18,108.0742918
2020-03-19,108.0742918
2020-03-20,108.0742918
2020-03-21,108.0742918
2020-03-22,108.0742918
2020-03-23,108.0742918
2020-03-24,108.0742918
2020-03-25,108.0742918
2020-03-26,108.0742918
2020-03-27,108.0742918
2020-03-28,108.0742918
2020-03-29,108.0742918
2020-03-30,108.0742918
2020-03-31,108.0742918
2020-04-01,145.2714784
2020-04-02,145.2714784
2020-04-03,145.2714784
2020-04-04,145.2714784
2020-04-05,145.2714784
2020-04-06,145.2714784
2020-04-07,145.2714784
2020-04-08,145.2714784
2020-04-09,145.2714784
2020-04-10,145.2714784
2020-04-11,145.2714784
2020-04-12,145.2714784
2020-04-13,145.2714784
2020-04-14,145.2714784
2020-04-15,145.2714784
2020-04-16,145.2714784
2020-04-17,145.2714784
2020-04-18,145.2714784
2020-04-19,145.2714784
2020-04-20,145.2714784
2020-04-21,145.2714784
2020-04-22,145.2714784
2020-04-23,145.2714784
2020-04-24,145.2714784
2020-04-25,145.2714784
2020-04-26,145.2714784
2020-04-27,145.2714784
2020-04-28,145.2714784
2020-04-29,145.2714784
2020-04-30,145.2714784
2020-05-01,112.4007137
2020-05-02,112.4007137
2020-05-03,112.4007137
2020-05-04,112.4007137
2020-05-05,112.4007137
2020-05-06,112.4007137
2020-05-07,112.4007137
2020-05-08,112.4007137
2020-05-09,112.4007137
2020-05-10,112.4007137
2020-05-11,112.4007137
2020-05-12,112.4007137
2020-05-13,112.4007137
2020-05-14,112.4007137
2020-05-15,112.4007137
2020-05-16,112.4007137
2020-05-17,112.4007137
2020-05-18,112.4007137
2020-05-19,112.4007137
2020-05-20,112.4007137
2020-05-21,112.4007137
2020-05-22,112.4007137
2020-05-23,112.4007137
2020-05-24,112.4007137
2020-05-25,112.4007137
2020-05-26,112.4007137
2020-05-27,112.4007137
2020-05-28,112.4007137
2020-05-29,112.4007137
2020-05-30,112.4007137
2020-05-31,112.4007137
2020-06-01,128.1088142
2020-06-02,128.1088142
2020-06-03,128.1088142
2020-06-04,128.1088142
2020-06-05,128.1088142
2020-06-06,128.1088142
2020-06-07,128.1088142
2020-06-08,128.1088142
2020-06-09,128.1088142
2020-06-10,128.1088142
2020-06-11,128.1088142
2020-06-12,128.1088142
2020-06-13,128.1088142
2020-06-14,128.1088142
2020-06-15,128.1088142
2020-06-16,128.1088142
2020-06-17,128.1088142
2020-06-18,128.1088142
2020-06-19,128.1088142
2020-06-20,128.1088142
2020-06-21,128.1088142
2020-06-22,128.1088142
2020-06-23,128.1088142
2020-06-24,128.1088142
2020-06-25,128.1088142
2020-06-26,128.1088142
2020-06-27,128.1088142
2020-06-28,128.1088142
2020-06-29,128.1088142
2020-06-30,128.1088142
2020-07-01,84.78897417
2020-07-02,84.78897417
2020-07-03,84.78897417
2020-07-04,84.78897417
2020-07-05,84.78897417
2020-07-06,84.78897417
2020-07-07,84.78897417
2020-07-08,84.78897417
2020-07-09,84.78897417
2020-07-10,84.78897417
2020-07-11,84.78897417
2020-07-12,84.78897417
2020-07-13,84.78897417
2020-07-14,84.78897417
2020-07-15,84.78897417
2020-07-16,84.78897417
2020-07-17,84.78897417
2020-07-18,84.78897417
2020-07-19,84.78897417
2020-07-20,84.78897417
2020-07-21,84.78897417
2020-07-22,84.78897417
2020-07-23,84.78897417
2020-07-24,84.78897417
2020-07-25,84.78897417
2020-07-26,84.78897417
2020-07-27,84.78897417
2020-07-28,84.78897417
2020-07-29,84.78897417
2020-07-30,84.78897417
2020-07-31,84.78897417
2020-08-01,94.98250714
2020-08-02,94.98250714
2020-08-03,94.98250714
2020-08-04,94.98250714
2020-08-05,94.98250714
2020-08-06,94.98250714
2020-08-07,94.98250714
2020-08-08,94.98250714
2020-08-09,94.98250714
2020-08-10,94.98250714
2020-08-11,94.98250714
2020-08-12,94.98250714
2020-08-13,94.98250714
2020-08-14,94.98250714
2020-08-15,94.98250714
2020-08-16,94.98250714
2020-08-17,94.98250714
2020-08-18,94.98250714
2020-08-19,94.98250714
2020-08-20,94.98250714
2020-08-21,94.98250714
2020-08-22,94.98250714
2020-08-23,94.98250714
2020-08-24,94.98250714
2020-08-25,94.98250714
2020-08-26,94.98250714
2020-08-27,94.98250714
2020-08-28,94.98250714
2020-08-29,94.98250714
2020-08-30,94.98250714
2020-08-31,94.98250714
2020-09-01,83.01085286
2020-09-02,83.01085286
2020-09-03,83.01085286
2020-09-04,83.01085286
2020-09-05,83.01085286
2020-09-06,83.01085286
2020-09-07,83.01085286
2020-09-08,83.01085286
2020-09-09,83.01085286
2020-09-10,83.01085286
2020-09-11,83.01085286
2020-09-12,83.01085286
2020-09-13,83.01085286
2020-09-14,83.01085286
2020-09-15,83.01085286
2020-09-16,83.01085286
2020-09-17,83.01085286
2020-09-18,83.01085286
2020-09-19,83.01085286
2020-09-20,83.01085286
2020-09-21,83.01085286
2020-09-22,83.01085286
2020-09-23,83.01085286
2020-09-24,83.01085286
2020-09-25,83.01085286
2020-09-26,83.01085286
2020-09-27,83.01085286
2020-09-28,83.01085286
2020-09-29,83.01085286
2020-09-30,83.01085286
2020-10-01,102.8734164
2020-10-02,102.8734164
2020-10-03,102.8734164
2020-10-04,102.8734164
2020-10-05,102.8734164
2020-10-06,102.8734164
2020-10-07,102.8734164
2020-10-08,102.8734164
2020-10-09,102.8734164
2020-10-10,102.8734164
2020-10-11,102.8734164
2020-10-12,102.8734164
2020-10-13,102.8734164
2020-10-14,102.8734164
2020-10-15,102.8734164
2020-10-16,102.8734164
2020-10-17,102.8734164
2020-10-18,102.8734164
2020-10-19,102.8734164
2020-10-20,102.8734164
2020-10-21,102.8734164
2020-10-22,102.8734164
2020-10-23,102.8734164
2020-10-24,102.8734164
2020-10-25,102.8734164
2020-10-26,102.8734164
2020-10-27,102.8734164
2020-10-28,102.8734164
2020-10-29,102.8734164
2020-10-30,102.8734164
2020-10-31,102.8734164
2020-11-01,83.21190974
2020-11-02,83.21190974
2020-11-03,83.21190974
2020-11-04,83.21190974
2020-11-05,83.21190974
2020-11-06,83.21190974
2020-11-07,83.21190974
2020-11-08,83.21190974
2020-11-09,83.21190974
2020-11-10,83.21190974
2020-11-11,83.21190974
2020-11-12,83.21190974
2020-11-13,83.21190974
2020-11-14,83.21190974
2020-11-15,83.21190974
2020-11-16,83.21190974
2020-11-17,83.21190974
2020-11-18,83.21190974
2020-11-19,83.21190974
2020-11-20,83.21190974
2020-11-21,83.21190974
