Date,Close,Open,High,Low,Volume,Change
2019-02-27,38692.69,38630.12,38857.9,37330.38,178890000.0,-0.33
2019-02-28,39054.6,38815.24,39149.33,38558.45,102340000.0,0.94
2019-03-01,39539.01,39083.98,39713.42,39083.98,94700000.0,1.24
2019-03-04,39749.74,39550.18,39841.74,39499.36,141760000.0,0.53
2019-03-05,39688.51,39775.16,39955.28,39598.97,126660000.0,-0.15
2019-03-06,39568.1,39718.18,39845.59,39494.88,61610000.0,-0.3
2019-03-07,39294.1,39662.44,39747.18,39257.99,46360000.0,-0.69
2019-03-08,38950.23,39313.75,39323.43,38866.69,46120000.0,-0.88
2019-03-11,38924.11,39012.48,39146.44,38875.82,50340000.0,-0.07
2019-03-12,38896.49,38937.01,39030.25,38648.12,54160000.0,-0.07
2019-03-13,38928.93,38874.25,39060.58,38828.52,67530000.0,0.08
2019-03-14,38808.61,38936.09,38999.39,38751.6,58900000.0,-0.31
2019-03-15,38306.95,38799.91,38839.01,38187.48,100360000.0,-1.29
2019-03-18,38851.95,38355.84,38882.82,38161.72,74810000.0,1.42
2019-03-19,38612.37,38913.36,39011.54,38528.11,54800000.0,-0.62
2019-03-20,38547.76,38600.56,38666.55,38427.64,56160000.0,-0.17
2019-03-21,38384.71,38548.18,38593.48,38202.28,55290000.0,-0.42
2019-03-22,38531.87,38437.17,38721.05,38389.86,54200000.0,0.38
2019-03-25,38128.66,38520.35,38520.35,38053.15,36490000.0,-1.05
2019-03-26,38329.13,38161.08,38372.89,38039.69,50860000.0,0.53
2019-03-27,38965.01,38382.06,38981.12,38369.12,91760000.0,1.66
2019-03-28,38552.95,38960.67,38960.67,38418.9,54350000.0,-1.06
2019-03-29,38649.34,38555.65,38733.37,38483.46,82770000.0,0.25
2019-04-01,38354.85,38633.56,38633.56,38211.08,39700000.0,-0.76
2019-04-02,38036.03,38423.14,38557.74,37932.29,65300000.0,-0.83
2019-04-03,38022.8,38050.8,38119.14,37855.09,63000000.0,-0.03
2019-04-04,37516.11,38037.79,38042.6,37413.09,63150000.0,-1.33
2019-04-05,37521.81,37517.13,37592.27,37307.14,48070000.0,0.02
2019-04-08,36921.91,37552.9,37552.9,36738.96,73330000.0,-1.6
2019-04-09,37129.97,36906.3,37270.58,36593.2,108850000.0,0.56
2019-04-10,36579.32,37138.79,37170.36,36464.85,73300000.0,-1.48
2019-04-11,36787.64,36555.2,36910.03,36499.34,101700000.0,0.57
2019-04-12,37337.87,36788.89,37420.92,36741.7,125960000.0,1.5
2019-04-15,37504.08,37431.0,37698.79,37281.15,134910000.0,0.45
2019-04-16,37381.95,37519.57,37635.56,37339.21,95320000.0,-0.33
2019-04-17,36752.57,37385.04,37418.67,36692.21,123090000.0,-1.68
2019-04-18,36811.86,36737.51,36919.95,36419.36,151840000.0,0.16
2019-04-19,37292.47,36827.08,37729.12,36818.16,139070000.0,1.31
2019-04-22,36901.69,37474.8,37479.27,36839.29,104280000.0,-1.05
2019-04-23,36404.03,36901.24,36911.61,36136.11,95420000.0,-1.35
2019-04-24,36504.25,36375.22,36733.05,36332.28,93220000.0,0.28
2019-04-25,36796.03,36520.0,36914.41,36515.16,84270000.0,0.8
2019-04-26,37130.63,36806.86,37158.35,36787.44,109320000.0,0.91
2019-04-29,37026.27,37201.59,37437.72,36949.92,132610000.00000001,-0.28
2019-04-30,36784.44,36993.38,37037.3,36708.2,82530000.0,-0.65
2019-05-02,36547.63,36776.22,36857.75,36508.22,50970000.0,-0.64
2019-05-03,36122.95,36544.9,36556.42,36071.1,48580000.0,-1.16
2019-05-06,35605.42,36127.08,36191.43,35570.38,54350000.0,-1.43
2019-05-07,35631.06,35597.8,35806.33,35491.2,54580000.0,0.07
2019-05-08,35035.03,35666.78,35697.73,34849.84,86780000.0,-1.67
2019-05-09,34887.64,35025.23,35300.26,34828.94,60130000.0,-0.42
2019-05-10,34716.53,34856.43,34875.7,34646.97,30120000.0,-0.49
2019-05-13,33900.38,34850.59,35227.92,33779.66,89960000.0,-2.35
2019-05-14,33885.09,33932.93,34067.27,33691.66,82180000.0,-0.05
2019-05-15,34291.65,33998.92,34443.91,33946.93,92190000.0,1.2
2019-05-16,33971.12,34361.39,34416.46,33574.85,85080000.0,-0.93
2019-05-17,33166.62,33933.67,33944.16,33005.99,63320000.0,-2.37
2019-05-20,33250.54,33037.18,33322.39,32352.4,132060000.0,0.25
2019-05-21,33442.1,33260.94,33549.62,32852.23,127620000.0,0.58
2019-05-22,34637.14,33618.29,34698.56,33618.29,140770000.0,3.57
2019-05-23,35581.34,35086.46,35631.13,34897.68,164340000.0,2.73
2019-05-24,35703.81,35635.17,35766.7,35435.91,110420000.0,0.34
2019-05-27,35697.37,35818.33,35892.29,35610.41,94510000.0,-0.02
2019-05-28,34949.28,35690.61,35709.12,34900.07,122790000.0,-2.1
2019-05-29,35959.43,35083.36,35993.61,35083.36,151480000.0,2.89
2019-05-30,35974.79,36218.83,36536.78,35655.25,176400000.0,0.04
2019-06-03,35505.29,35890.48,35890.48,35425.32,92620000.0,-1.31
2019-06-10,34567.55,35505.29,35505.29,34468.16,74890000.0,-2.64
2019-06-11,34659.85,34567.55,34798.6,34267.59,93100000.0,0.27
2019-06-12,34937.93,34617.62,35137.56,34608.32,113580000.0,0.8
2019-06-13,35403.07,34880.34,35501.37,34858.14,118530000.0,1.33
2019-06-14,35572.95,35443.4,35659.35,35295.64,129020000.00000001,0.48
2019-06-17,35168.82,35601.39,35625.47,35110.73,87300000.0,-1.14
2019-06-18,34681.72,35166.09,35186.09,34608.61,82050000.0,-1.39
2019-06-19,34656.12,34673.53,34813.9,34522.41,74200000.0,-0.07
2019-06-20,34995.91,34691.8,35061.54,34645.96,92010000.0,0.98
2019-06-21,35125.25,35106.58,35207.59,35036.62,81670000.0,0.37
2019-06-24,34471.95,35147.18,35194.64,34368.46,58100000.0,-1.86
2019-06-25,34190.62,34416.62,34450.86,33984.6,106960000.0,-0.82
2019-06-26,34088.56,34261.32,34290.58,33731.94,115480000.0,-0.3
2019-06-27,33774.42,34101.39,34261.92,33521.38,111730000.0,-0.92
2019-06-28,33901.58,33776.38,33936.23,33409.5,149240000.0,0.38
2019-07-01,33996.33,33963.89,34068.58,33825.85,37680000.0,0.28
2019-07-02,34307.11,34013.28,34340.23,33918.97,73910000.0,0.91
2019-07-03,34896.55,34320.93,34938.44,34320.93,99350000.0,1.72
2019-07-04,34570.62,35132.54,35279.32,34466.62,88950000.0,-0.93
2019-07-05,34190.02,34525.67,34536.7,34062.98,42350000.0,-1.1
2019-07-08,33742.68,34184.57,34229.63,33686.2,46790000.0,-1.31
2019-07-09,33855.58,33750.85,34051.01,33656.21,48350000.0,0.33
2019-07-10,33840.05,33887.27,33955.0,33796.91,25850000.0,-0.05
2019-07-11,33875.4,33879.14,33957.79,33724.98,23390000.0,0.1
2019-07-12,33672.49,33865.68,34001.76,33599.48,43370000.0,-0.6
2019-07-15,32958.35,33644.53,33646.59,32895.82,52230000.0,-2.12
2019-07-16,32972.02,32914.92,33093.79,32604.64,119500000.0,0.04
2019-07-17,32981.99,33028.93,33381.32,32835.05,93840000.0,0.03
2019-07-18,32309.54,32949.25,33014.74,32223.54,71670000.0,-2.04
2019-07-19,32458.77,32251.51,32549.31,31901.28,106390000.0,0.46
2019-07-22,32584.55,32625.27,32723.68,32391.55,38190000.0,0.39
2019-07-23,32715.88,32602.0,32758.44,32455.1,79620000.0,0.4
2019-07-24,32401.4,32726.15,32765.08,32348.91,72690000.0,-0.96
2019-07-25,32446.4,32484.35,32502.22,32150.26,54380000.0,0.14
2019-07-26,32103.27,32438.51,32439.16,32031.98,67300000.0,-1.06
2019-07-29,31734.23,32103.27,32122.09,31717.76,37370000.0,-1.15
2019-07-30,31658.12,31734.23,31774.21,31485.76,40950000.0,-0.24
2019-07-31,31938.48,31658.12,31968.78,31545.26,,0.89
2019-08-01,31839.11,31938.48,32060.58,31780.92,,-0.31
2019-08-02,31666.41,31839.11,31842.3,31434.14,,-0.54
2019-08-05,31180.8,31666.41,31666.41,30978.96,,-1.53
2019-08-06,31000.67,31180.8,31330.04,30946.73,,-0.58
2019-08-07,30277.45,31000.67,31000.67,30229.38,,-2.33
2019-08-08,29737.98,30277.45,30277.45,29400.28,,-1.78
2019-08-09,29429.07,29737.98,30034.68,29332.8,,-1.04
2019-08-16,28764.63,29429.07,29429.07,28691.79,,-2.26
2019-08-19,29562.42,28764.63,29609.16,28670.98,,2.77
2019-08-20,30419.22,29562.42,30503.11,29562.42,,2.9
2019-08-21,30972.75,30419.22,31101.31,30419.22,,1.82
2019-08-22,31884.45,30972.75,31913.32,30972.75,,2.94
2019-08-23,31350.01,31884.45,32100.56,31225.06,,-1.68
2019-08-26,30520.6,31350.02,31350.02,30410.54,,-2.65
2019-08-27,30584.85,30520.6,30641.84,29952.73,,0.21
2019-08-28,30637.71,30584.85,31112.82,30551.91,,0.17
2019-08-29,30158.96,30637.71,30808.44,30111.56,,-1.56
2019-08-30,29672.12,30158.96,30309.64,29559.82,,-1.61
2019-09-02,30057.29,29672.12,30178.57,29672.12,,1.3
2019-09-03,29809.68,30057.29,30247.32,29739.58,,-0.82
2019-09-04,30244.73,29809.68,30378.13,29468.29,,1.46
2019-09-05,30214.77,30244.73,30743.62,30145.35,,-0.1
2019-09-06,30467.2,30214.77,30550.93,30011.5,,0.84
2019-09-11,30954.83,30467.2,31019.81,30467.2,,1.6
2019-09-12,31546.61,30954.83,31846.68,30950.85,,1.91
2019-09-13,31481.31,31546.61,31630.07,31279.83,,-0.21
2019-09-16,31928.55,31481.31,31954.56,31481.31,,1.42
2019-09-17,31908.92,31928.55,32106.19,31769.98,,-0.06
2019-09-18,31555.47,31908.92,31908.92,31508.75,,-1.11
2019-09-19,32184.03,31555.47,32235.29,31475.0,,1.99
2019-09-20,32111.1,32184.03,32332.73,32055.3,,-0.23
2019-09-23,31751.21,32111.1,32147.65,31710.0,,-1.12
2019-09-24,31829.24,31751.21,31892.23,31436.22,,0.25
2019-09-25,31565.21,31829.24,31867.79,31472.02,,-0.83
2019-09-26,31433.89,31565.21,31592.11,31272.06,,-0.42
2019-09-27,32070.81,31433.89,32085.73,31368.81,,2.03
2019-09-30,32078.85,32070.81,32395.09,31929.62,,0.03
2019-10-01,32254.32,32078.85,32290.39,32002.11,,0.55
2019-10-02,32363.35,32254.32,32388.73,32180.71,,0.34
2019-10-03,32752.25,32363.35,32833.54,32279.86,,1.2
2019-10-04,33033.32,32752.26,33053.79,32699.24,,0.86
2019-10-07,33636.82,33033.32,33850.96,32947.22,,1.83
2019-10-08,33476.62,33636.82,33872.18,33409.12,,-0.48
2019-10-09,33523.74,33476.62,33604.16,33339.32,,0.14
2019-10-10,34027.7,33523.74,34047.11,33523.74,,1.5
2019-10-11,34475.69,34027.7,34689.3,34027.7,,1.32
2019-10-14,34186.26,34475.69,34697.34,34124.81,,-0.84
2019-10-15,34083.53,34186.26,34259.23,33929.19,,-0.3
2019-10-16,34281.09,34083.53,34434.06,34083.53,,0.58
2019-10-17,33898.56,34281.09,34361.45,33836.97,,-1.12
2019-10-18,33870.15,33898.56,34096.39,33667.8,,-0.08
2019-10-21,33084.73,33870.15,33885.47,33074.86,,-2.32
2019-10-22,33198.96,33084.73,33240.1,32960.65,,0.35
2019-10-23,33439.69,33198.96,33639.76,33198.96,,0.73
2019-10-24,33762.48,33439.69,33862.64,33439.69,,0.97
2019-10-25,33657.46,33762.48,33943.81,33597.86,,-0.31
2019-10-28,33861.59,33657.46,34008.35,33572.36,,0.61
2019-10-29,33797.51,33861.59,34016.55,33715.97,,-0.19
2019-10-30,33761.41,33797.51,33951.48,33670.7,,-0.11
2019-10-31,34203.68,33761.41,34306.0,33761.41,,1.31
2019-11-01,34377.61,34203.68,34489.51,34108.1,,0.51
2019-11-04,35277.46,34377.61,35309.01,34377.61,,2.62
2019-11-05,35358.31,35277.46,35608.77,35243.22,,0.23
2019-11-06,35653.33,35358.31,35985.21,35358.31,,0.83
2019-11-07,35758.52,35653.33,35834.24,35458.1,,0.3
2019-11-08,35978.16,35758.52,36048.52,35758.52,,0.61
2019-11-11,36803.1,35978.16,36817.73,35978.16,,2.29
2019-11-12,36765.56,36803.1,37171.04,36672.22,,-0.1
2019-11-13,37166.96,36765.56,37289.41,36481.03,,1.09
2019-11-14,37243.2,37166.96,37507.02,37130.01,,0.21
2019-11-15,37583.89,37243.2,37634.75,37225.61,,0.91
2019-11-18,38411.56,37583.89,38452.73,37583.89,,2.2
2019-11-19,38564.37,38411.56,38911.46,38393.61,,0.4
2019-11-20,38037.68,38564.37,38661.71,37977.63,,-1.37
2019-11-21,37101.31,38037.68,38096.56,37033.45,,-2.46
2019-11-22,37925.79,37101.31,37948.37,36953.96,,2.22
2019-11-25,38212.28,37925.79,38293.08,37839.03,,0.76
2019-11-26,37795.05,38212.28,38568.05,37535.89,,-1.09
2019-11-27,38122.72,37795.05,38122.72,37671.63,,0.87
2019-11-28,38706.27,38122.72,38847.19,38122.72,,1.53
2019-11-29,39287.65,38706.27,39452.76,38706.27,,1.5
2019-12-02,40124.22,39287.65,40144.12,39287.65,,2.13
2019-12-03,39788.73,40124.22,40444.05,39725.7,,-0.84
2019-12-04,40270.52,39788.73,40306.55,39659.43,,1.21
2019-12-05,40641.1,40270.52,40809.31,40270.52,,0.92
2019-12-06,40732.25,40641.1,40987.76,40595.96,,0.22
2019-12-09,40442.8,40732.25,40916.39,40314.94,,-0.71
2019-12-10,40664.6,40442.81,40704.22,40259.03,,0.55
2019-12-11,40531.42,40664.6,40911.19,40450.98,,-0.33
2019-12-12,40514.17,40531.42,40769.88,40172.32,,-0.04
2019-12-13,40916.59,40514.17,41077.82,40514.17,,0.99
2019-12-16,41644.88,40916.59,41699.04,40916.59,,1.78
2019-12-17,41768.66,41644.88,42056.14,41025.71,,0.3
2019-12-18,41603.71,41768.66,41920.62,41389.6,,-0.39
2019-12-19,40655.37,41603.71,41796.33,40414.36,,-2.28
2019-12-20,40832.99,40655.37,41054.42,40493.99,,0.44
2019-12-23,40008.29,40832.99,40832.99,39931.78,,-2.02
2019-12-24,40328.32,40008.29,40488.68,39455.33,,0.8
2019-12-26,41127.79,40328.32,41148.72,40328.32,,1.98
2019-12-27,40848.53,41127.79,41289.68,40726.65,,-0.68
2019-12-30,40887.62,40848.53,41295.28,40815.8,,0.1
2019-12-31,40735.08,40887.62,40997.5,40689.02,,-0.37
2020-01-01,41400.0,40735.08,41544.05,40735.08,,1.63
2020-01-02,42480.76,41400.0,42543.73,41400.0,,2.61
2020-01-03,42323.3,42480.76,42835.08,42077.45,,-0.37
2020-01-06,41296.24,42323.3,42323.3,41207.16,,-2.43
2020-01-07,41904.47,41296.24,41967.94,41296.24,,1.47
2020-01-08,41357.56,41904.47,41939.47,41173.95,,-1.31
2020-01-09,42523.07,41357.56,42556.01,41357.56,,2.82
2020-01-10,43207.05,42523.07,43241.78,42523.07,,1.61
2020-01-13,43218.67,43207.05,43453.34,43037.72,,0.03
2020-01-14,43207.04,43218.67,43468.22,43095.41,,-0.03
2020-01-15,42993.03,43207.04,43239.88,42877.9,,-0.5
2020-01-16,43065.1,42993.02,43205.26,42805.73,,0.17
2020-01-17,43167.77,43065.09,43246.61,43017.5,,0.24
2020-01-20,42747.63,43167.76,43302.61,42632.58,,-0.97
2020-01-21,42626.48,42747.62,42965.41,42338.79,,-0.28
2020-01-22,42561.27,42626.47,42675.42,42144.47,,-0.15
2020-01-23,42506.95,42561.27,42906.14,42439.68,,-0.13
2020-01-24,42633.03,42506.95,42707.43,42250.56,,0.3
2020-01-27,42539.23,42633.02,42738.56,42472.16,,-0.22
2020-01-28,42299.19,42539.23,42539.23,42153.29,,-0.56
2020-01-29,41898.7,42299.19,42429.49,41790.81,,-0.95
2020-01-30,41903.51,41898.7,41982.7,41548.04,,0.01
2020-01-31,41630.94,41903.5,42137.4,41558.74,,-0.65
2020-02-03,40409.38,41630.93,41630.93,40233.64,,-2.93
2020-02-04,40884.25,40409.38,40953.29,40349.0,,1.18
2020-02-06,40724.41,40884.25,41162.91,40684.18,,-0.39
2020-02-07,40143.63,40724.4,40869.49,40046.48,,-1.43
2020-02-10,39296.7,40143.63,40150.34,39196.19,,-2.11
2020-02-11,39714.46,39296.7,39985.96,39084.86,,1.06
2020-02-12,40531.13,39714.46,40637.79,39714.46,,2.06
2020-02-13,40455.44,40531.13,40787.09,40323.42,,-0.19
2020-02-14,40243.26,40455.44,40603.16,40094.29,,-0.52
2020-02-17,40276.93,40243.26,40521.69,40047.93,,0.08
2020-02-18,40175.35,40276.93,40600.8,40065.86,,-0.25
2020-02-19,40574.52,40175.35,40644.06,40175.35,,0.99
2020-02-20,40481.65,40574.52,40697.05,40445.78,,-0.23
2020-02-21,40249.22,40481.65,40527.08,40171.1,,-0.57
2020-02-24,39143.73,40249.22,40249.22,39079.78,,-2.75
2020-02-25,38858.45,39143.73,39247.75,38693.02,,-0.73
2020-02-26,38338.33,38858.45,38976.83,38074.16,,-1.34
2020-02-27,38087.32,38338.33,38338.33,36918.22,,-0.65
2020-02-28,37983.62,38087.32,38307.07,37758.57,,-0.27
2020-03-02,39296.3,37983.62,39362.29,37983.62,,3.46
2020-03-03,39199.68,39296.3,39866.46,39057.53,,-0.25
2020-03-04,38906.4,39199.68,39262.55,38762.44,,-0.75
2020-03-05,39382.11,38906.4,39742.5,38906.4,,1.22
2020-03-06,38219.67,39382.11,39382.11,38122.96,,-2.95
2020-03-09,37058.95,38219.67,38219.67,35917.34,,-3.04
2020-03-10,37695.75,37058.95,37734.75,36913.69,,1.72
2020-03-11,37673.25,37695.75,38333.09,37523.29,,-0.06
2020-03-12,35956.69,37673.25,37673.25,35895.77,,-4.56
2020-03-13,36060.88,35956.69,36212.38,34266.91,,0.29
2020-03-16,33684.91,36060.88,36060.88,33618.9,,-6.59
2020-03-17,32616.93,33684.91,33893.84,32416.41,,-3.17
2020-03-18,30416.05,32616.93,32616.93,30378.68,,-6.75
2020-03-19,30129.83,30416.05,30515.62,28452.44,,-0.94
2020-03-20,30667.41,30129.83,30928.05,29903.81,,1.78
2020-03-24,28564.83,30667.41,30667.41,28510.45,,-6.86
2020-03-25,27228.8,28564.83,28787.6,27169.14,,-4.68
2020-03-26,27267.2,27228.8,28191.33,27046.71,,0.14
2020-03-27,28109.57,27267.2,28273.09,27156.53,,3.09
2020-03-30,28023.39,28109.57,28114.1,27467.35,,-0.31
2020-03-31,29231.63,28023.39,29334.55,28023.39,,4.31
2020-04-01,29505.57,29231.63,29691.23,28902.08,,0.94
2020-04-02,30782.66,29505.57,30842.0,29460.38,,4.33
2020-04-03,31621.79,30782.67,31817.1,30782.67,,2.73
2020-04-06,30579.15,31621.79,31915.41,30503.27,,-3.3
2020-04-07,31231.55,30579.15,31303.13,30579.15,,2.13
2020-04-08,30971.27,31231.55,31238.35,30775.45,,-0.83
2020-04-09,31837.3,30971.27,32009.12,30971.27,,2.8
2020-04-10,32033.2,31837.3,32086.1,31377.1,,0.62
2020-04-13,31032.99,32033.21,32033.21,30928.16,,-3.12
2020-04-14,31222.74,31032.99,31395.75,30941.07,,0.61
2020-04-15,31242.19,31222.74,31795.18,31181.76,,0.06
2020-04-16,31329.46,31242.19,31447.22,31016.41,,0.28
2020-04-17,32831.83,31329.46,33257.15,31329.46,,4.8
2020-04-20,33499.65,32831.83,33857.54,32831.83,,2.03
2020-04-21,32422.83,33499.65,33499.65,32300.73,,-3.21
2020-04-22,32464.23,32422.83,32640.17,31893.57,,0.13
2020-04-23,32850.83,32464.23,32938.29,32448.53,,1.19
2020-04-24,32806.38,32850.83,33069.17,32739.84,,-0.14
2020-04-27,32314.57,32806.38,32806.38,32131.08,,-1.5
2020-04-28,32553.39,32314.57,32635.91,32284.78,,0.74
2020-04-29,33158.84,32553.39,33158.84,32553.39,,1.86
2020-04-30,34111.64,33158.84,34178.57,33158.84,,2.87
2020-05-04,33916.64,34111.64,34163.92,33709.34,,-0.57
2020-05-05,33992.75,33916.64,34385.76,33857.83,,0.22
2020-05-06,33728.18,33992.75,34119.51,33675.49,,-0.78
2020-05-07,33304.16,33728.18,33811.36,33238.88,,-1.26
2020-05-08,33267.69,33304.16,33501.3,33159.05,,-0.11
2020-05-11,33283.79,33267.69,33316.06,33126.15,,0.05
2020-05-12,33603.02,33283.79,33628.37,33283.79,,0.96
2020-05-13,33693.04,33603.02,33802.87,33603.02,,0.27
2020-05-14,33804.9,33693.04,33996.92,33686.99,,0.33
2020-05-15,34008.33,33804.9,34041.44,33804.9,,0.6
2020-05-18,33804.97,34008.33,34393.12,33770.68,,-0.6
2020-05-19,34158.55,33804.97,34350.78,33804.97,,1.05
2020-05-20,33932.81,34158.55,34224.15,33786.96,,-0.66
2020-05-21,33836.61,33932.81,34049.0,33757.37,,-0.28
2020-05-28,33695.42,33836.61,33836.61,33598.4,,-0.42
2020-05-29,33931.23,33695.42,34048.56,33695.42,,0.7
2020-06-01,34021.97,33931.23,34062.14,33820.09,,0.27
2020-06-02,34408.05,34021.97,34525.27,34021.97,,1.13
2020-06-03,34401.42,34408.05,34657.73,34354.87,,-0.02
2020-06-04,34119.39,34401.42,34410.05,34090.13,,-0.82
2020-06-05,34350.42,34119.39,34367.74,34081.76,,0.68
2020-06-08,34749.57,34350.42,34769.44,34350.42,,1.16
2020-06-09,34803.6,34749.57,34855.39,34688.12,,0.16
2020-06-10,35065.08,34803.6,35111.54,34803.6,,0.75
2020-06-11,35128.58,35065.08,35253.5,34995.42,,0.18
2020-06-12,34609.09,35128.58,35128.58,34503.94,,-1.48
2020-06-15,33824.51,34611.23,34611.23,33814.86,,-2.27
2020-06-16,34019.12,33824.51,34138.3,33824.51,,0.58
2020-06-17,33848.68,34019.12,34396.38,33775.76,,-0.5
2020-06-18,33539.85,33848.68,33919.82,33471.45,,-0.91
2020-06-19,33438.94,33539.85,33699.92,33369.91,,-0.3
2020-06-22,33737.92,33438.95,33794.87,33071.36,,0.89
2020-06-23,34052.61,33737.92,34072.97,33737.92,,0.93
2020-06-24,34034.65,34052.61,34160.87,33937.63,,-0.05
2020-06-25,33709.63,34034.65,34034.65,33657.78,,-0.95
2020-06-26,33939.49,33709.63,34028.77,33709.63,,0.68
2020-06-29,34181.8,33939.49,34207.0,33719.51,,0.71
2020-06-30,34421.92,34181.8,34424.61,34146.05,,0.7
2020-07-01,34889.41,34421.92,34924.29,34409.87,,1.36
2020-07-02,34978.18,34889.41,35177.39,34889.41,,0.25
2020-07-03,35051.38,34978.18,35105.16,34918.52,,0.21
2020-07-06,35202.77,35051.38,35238.81,35002.11,,0.43
2020-07-07,35373.35,35202.77,35472.68,35202.77,,0.48
2020-07-08,35694.89,35373.35,35703.22,35373.35,,0.91
2020-07-09,36142.17,35694.89,36190.7,35694.89,,1.25
2020-07-10,36190.4,36142.17,36279.56,36003.18,,0.13
2020-07-13,36618.57,36190.4,36722.13,36190.4,,1.18
2020-07-14,36745.22,36618.57,36936.03,36534.7,,0.35
2020-07-15,36679.03,36745.22,36891.98,36638.07,,-0.18
2020-07-16,37001.44,36679.03,37029.25,36679.03,,0.88
2020-07-17,37330.85,37001.44,37354.15,37001.44,,0.89
2020-07-20,37650.57,37330.85,37741.15,37330.85,,0.86
2020-07-21,37700.31,37650.57,37938.87,37368.52,,0.13
2020-07-22,37804.61,37700.31,37986.37,37552.07,,0.28
2020-07-23,37578.21,37804.61,38106.95,37540.7,,-0.6
2020-07-24,37607.62,37578.21,37863.3,37259.17,,0.08
2020-07-27,38221.16,37607.62,38291.77,37607.62,,1.63
2020-07-28,38627.27,38221.16,38700.96,38221.16,,1.06
2020-07-29,38836.27,38627.27,39124.33,38627.27,,0.54
2020-07-30,39258.44,38836.27,39270.46,38781.18,,1.09
2020-08-03,39871.61,39258.44,39928.92,39258.44,,1.56
2020-08-04,39577.62,39871.61,40330.71,39528.86,,-0.74
2020-08-05,39882.78,39577.62,39940.22,39425.57,,0.77
2020-08-06,40166.12,39882.78,40422.83,39882.78,,0.71
2020-08-07,40029.69,40166.12,40465.95,39971.11,,-0.34
2020-08-10,39914.76,40029.69,40195.22,39828.91,,-0.29
2020-08-11,40559.15,39914.76,40706.08,39914.76,,1.61
2020-08-12,40473.18,40559.15,41117.08,40390.39,,-0.21
2020-08-13,40290.74,40473.18,40564.18,39898.22,,-0.45
2020-08-17,40122.5,40290.74,40405.41,39939.69,,-0.42
2020-08-18,40184.01,40122.5,40434.6,40113.29,,0.15
2020-08-19,40154.11,40184.01,40424.92,40065.51,,-0.07
2020-08-20,39868.55,40154.11,40249.51,39781.39,,-0.71
2020-08-21,39621.59,39868.55,39868.55,39240.07,,-0.62
2020-08-24,39802.6,39621.59,39824.56,39473.11,,0.46
2020-08-25,40292.82,39802.6,40340.79,39802.6,,1.23
2020-08-26,40862.59,40292.82,40894.53,40292.82,,1.41
2020-08-27,41081.94,40862.59,41276.54,40862.59,,0.54
2020-08-28,41056.22,41081.94,41164.83,40994.04,,-0.06
2020-08-31,41110.93,41056.22,41311.06,41016.56,,0.13
2020-09-01,41377.26,41110.93,41401.89,41096.58,,0.65
2020-09-02,41834.85,41377.26,41932.85,41377.26,,1.11
2020-09-03,42188.11,41834.85,42212.93,41834.85,,0.84
2020-09-04,42023.0,42188.11,42291.92,41923.68,,-0.39
2020-09-07,42295.75,42023.0,42400.25,42023.0,,0.65
2020-09-08,41985.19,42295.75,42528.49,41912.6,,-0.73
2020-09-09,42022.25,41985.19,42196.17,41610.73,,0.09
2020-09-10,42647.35,42022.25,42896.36,42022.25,,1.49
2020-09-11,42530.67,42647.35,42869.69,42457.53,,-0.27
2020-09-14,42531.31,42530.67,42720.98,42367.81,,0.0
2020-09-15,42346.42,42531.31,42831.01,42263.22,,-0.43
2020-09-16,42282.28,42346.42,42544.87,42091.97,,-0.15
2020-09-17,42334.76,42282.28,42632.41,42276.59,,0.12
2020-09-18,42504.76,42334.76,42554.84,42234.59,,0.4
2020-09-21,42174.13,42504.76,42551.15,42121.32,,-0.78
2020-09-22,41828.91,42174.14,42174.14,41672.45,,-0.82
2020-09-23,41876.26,41828.91,42023.06,41755.69,,0.11
2020-09-24,41806.37,41876.26,41942.35,41416.9,,-0.17
2020-09-25,41701.23,41806.37,42100.73,41601.94,,-0.25
2020-09-28,40740.95,41701.23,41785.07,40644.82,,-2.3
2020-09-29,41204.36,40740.95,41445.47,40389.8,,1.14
2020-09-30,40571.48,41204.36,41438.33,40494.9,,-1.54
2020-10-01,40676.92,40571.48,40735.84,40113.95,,0.26
2020-10-02,40070.83,40676.92,40838.92,39905.66,,-1.49
2020-10-05,39072.47,40070.83,40070.83,38865.1,,-2.49
2020-10-06,39127.48,39072.47,39349.29,38568.95,,0.14
2020-10-07,39849.96,39127.48,39920.13,39127.48,,1.85
2020-10-08,40353.62,39849.96,40412.06,39849.96,,1.26
2020-10-09,40798.43,40353.62,40830.22,40307.64,,1.1
2020-10-12,40209.82,40798.43,41047.46,40149.78,,-1.44
2020-10-13,40006.67,40209.82,40301.36,39645.73,,-0.51
2020-10-14,40144.29,40006.68,40183.87,39845.77,,0.34
2020-10-15,40068.49,40144.29,40533.67,40006.46,,-0.19
2020-10-16,40164.02,40068.5,40220.73,39742.25,,0.24
2020-10-19,40340.17,40164.02,40491.13,40077.9,,0.44
2020-10-20,40956.58,40340.17,41056.95,40340.17,,1.53
2020-10-21,41535.92,40956.58,41613.05,40956.58,,1.41
2020-10-22,41199.02,41535.92,41818.24,41088.38,,-0.81
2020-10-23,41266.0,41199.02,41383.38,41064.38,,0.16
2020-10-26,41850.47,41266.0,41876.79,41266.0,,1.42
2020-10-27,41381.83,41850.47,41922.19,41327.72,,-1.12
2020-10-28,41186.86,41381.83,41687.33,41069.68,,-0.47
